text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @DrDenaGrayson: For a report that supposedly “totally exonerated” Trump, they sure are trying to COVER UP its findings.🙄

Whatever their…",FALSE,0,NA,2019-05-06T21:23:18Z,FALSE,NA,1125511379354574849,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PaulHanley12,334,TRUE,FALSE,NA,NA
"RT @AnOpiner: #DECLAS incoming.
The missing [L].
#DeclassifyEverything #DECLASSIFY #FisaGate #FISADeclas #QAnon #MAGA #SpyGate #MuellerRepo…",FALSE,0,NA,2019-05-06T21:23:11Z,FALSE,NA,1125511349419892738,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OneOldAmerican,164,TRUE,FALSE,NA,NA
RT @LampworkBench: https://t.co/v0b96YKe40 Mother's Day is right around the corner! Check out our shop for some #giftideas #MothersDayGifts…,FALSE,0,NA,2019-05-06T21:23:10Z,FALSE,NA,1125511347654074369,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JWA_2016,448,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:23:01Z,FALSE,NA,1125511310022778881,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PaulHanley12,2408,TRUE,FALSE,NA,NA
"RT @lensjockey: If you don't know NORMAL male #binary #CMCP #winlooping proprietary #kernel specific insights, you don't know #AI. #ReadMyT…",FALSE,0,NA,2019-05-06T21:23:00Z,FALSE,NA,1125511302607036416,NA,"<a href=""https://ho.com"" rel=""nofollow"">auto is the only way it can be </a>",sectest9,2,TRUE,FALSE,NA,NA
RT @AndyOstroy: BREAKING: 400+ former Federal prosecutors who've read the full #MuellerReport signed a letter stating that if @realDonaldTr…,FALSE,0,NA,2019-05-06T21:22:55Z,FALSE,NA,1125511281056800768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",moo1946joan,68,TRUE,FALSE,NA,NA
RT @RepJayapal: I joined @amjoyshow on @MSNBC to discuss the #MuellerReport. Barr has denied Congress access to the unredacted report claim…,FALSE,0,NA,2019-05-06T21:22:44Z,FALSE,NA,1125511238178439176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SperoFides,168,TRUE,FALSE,NA,NA
"RT @SallyDeal4: #TrumpsScaredOfMueller 

Everyone should read the #MuellerReport, but if it's just too much, you can at least read the 18 p…",FALSE,0,NA,2019-05-06T21:22:44Z,FALSE,NA,1125511236144132096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaGoodman,224,TRUE,FALSE,NA,NA
"If you don't know NORMAL male #binary #CMCP #winlooping proprietary #kernel specific insights, you don't know #AI.… https://t.co/msh9mbTdvj",FALSE,1,NA,2019-05-06T21:22:42Z,TRUE,NA,1125511229575966720,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lensjockey,2,FALSE,FALSE,NA,NA
@caroljeanne11ty @GeorgePapa19 And for lying that #Mifsud was a Russian agent.  This detail alone taints the whole #MuellerReport,FALSE,6,caroljeanne11ty,2019-05-06T21:22:39Z,FALSE,1125506488217157632,1125511217483792384,301993050,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rhainman,2,FALSE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:22:38Z,FALSE,NA,1125511212714864640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marcyrogers5,2408,TRUE,FALSE,NA,NA
"So Skripol was the source for the Steel Dossier and GCHQ grid to take him out to close that door.

The 400 page mU1… https://t.co/O6Xrwrqqhu",FALSE,2,NA,2019-05-06T21:22:36Z,TRUE,NA,1125511204112232448,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",flyboy_1776,1,FALSE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:22:36Z,FALSE,NA,1125511201503481857,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cybuhrina,2408,TRUE,FALSE,NA,NA
"RT @jpuopolo: Do you think #MuellerTestimony will help or hurt @realDonaldTrump?

#TrumpsScaredOfMueller 
#Mueller 
#MuellerReport",FALSE,0,NA,2019-05-06T21:22:31Z,FALSE,NA,1125511180343238657,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JKim30498725,49,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:22:17Z,FALSE,NA,1125511122591858689,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lynnprovost1,2408,TRUE,FALSE,NA,NA
@RepAdamSchiff It looks like #RobertMueller followed DOJ policies but #WilliamBarr didn't!  Barr needs to give Cong… https://t.co/STZo86zw1g,FALSE,0,RepAdamSchiff,2019-05-06T21:22:07Z,TRUE,1125467306925142016,1125511082536161280,29501253,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CLH111354,0,FALSE,FALSE,NA,NA
@jaangry @HillBeverlyhill I seriously wonder if the frantic call Trump placed to Putin was to find out whether he s… https://t.co/ttSWVQVFRk,FALSE,1,jaangry,2019-05-06T21:22:00Z,TRUE,1125508911044464643,1125511053444567041,260887564,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Minuteman04,0,FALSE,FALSE,NA,NA
"RT @TheLoyalO: ""Unchecked obstruction...puts our whole system of justice at risk.""

Today, 375 former federal prosecutors signed a statemen…",FALSE,0,NA,2019-05-06T21:21:59Z,FALSE,NA,1125511049111842818,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",atDavidHoffman,131,TRUE,FALSE,NA,NA
RT @PiratePartyINT: #MuellerReport obviously doesn't understand how govts hack back. How NSA had to hack DNC before GRU did since DNC refus…,FALSE,0,NA,2019-05-06T21:21:55Z,FALSE,NA,1125511033043468289,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",artour_v,381,TRUE,FALSE,NA,NA
"@RepJerryNadler 
Get off your damn chair and walk your butt over to the office where the underacted version of the… https://t.co/VnNSoF7clc",FALSE,1,RepJerryNadler,2019-05-06T21:21:51Z,TRUE,NA,1125511014081024002,40302336,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",maga4peace,0,FALSE,FALSE,NA,NA
"RT @DrDenaGrayson: For a report that supposedly “totally exonerated” Trump, they sure are trying to COVER UP its findings.🙄

Whatever their…",FALSE,0,NA,2019-05-06T21:21:50Z,FALSE,NA,1125511011325366272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thedoggeneral1,334,TRUE,FALSE,NA,NA
Life is good! #MichaelCohen going to prison. @TomArnold getting a divorce due to his #TrumpDerangementSyndrome.… https://t.co/aLPNhtJ8I9,FALSE,1,NA,2019-05-06T21:21:32Z,TRUE,NA,1125510934212927488,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VikingGurls,1,FALSE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:21:32Z,FALSE,NA,1125510933839659008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amvet17,2408,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:21:22Z,FALSE,NA,1125510893146705920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thedoggeneral1,2408,TRUE,FALSE,NA,NA
"RT @EarlOfEnough: ❗️BIPARTISAN BLOCKBUSTER❗️

👇🏾

The ONLY reason @realDonaldTrump was not charged with obstruction of justice is because h…",FALSE,0,NA,2019-05-06T21:21:22Z,FALSE,NA,1125510891334713346,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Just4lyn1,110,TRUE,FALSE,NA,NA
"What does this mean if true? Well, for one thing, that the point of the whole thing wasn't to protect America so mu… https://t.co/FcuXuTLkLY",FALSE,0,NA,2019-05-06T21:21:07Z,TRUE,NA,1125510830714499083,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MRyanKC,0,FALSE,FALSE,NA,NA
RT @dawn_westlake: @Evan_Rosenfeld @ThatShockratees @mattzap Also interesting...this inclusion of paragraph on BRIBERY at end of #MuellerRe…,FALSE,0,NA,2019-05-06T21:21:06Z,FALSE,NA,1125510826201366535,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CricketixSue,28,TRUE,FALSE,NA,NA
"RT @jpuopolo: Do you think #MuellerTestimony will help or hurt @realDonaldTrump?

#TrumpsScaredOfMueller 
#Mueller 
#MuellerReport",FALSE,0,NA,2019-05-06T21:20:59Z,FALSE,NA,1125510797734625280,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SLStewart1724,49,TRUE,FALSE,NA,NA
RT @TheLoyalO: The House Judiciary Committee likely will hold Barr in contempt of Congress for failing to turn over the full #MuellerReport…,FALSE,0,NA,2019-05-06T21:20:59Z,FALSE,NA,1125510795473846272,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DebraLBrown6,312,TRUE,FALSE,NA,NA
"RT @SallyDeal4: @realDonaldTrump @ArmyWP_Football Judge Napolitano is #FoxNews's judicial analyst. Unlike #Barr &amp; #DictatorDon, he actually…",FALSE,0,NA,2019-05-06T21:20:49Z,FALSE,NA,1125510755393200128,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joyouswarrior,11,TRUE,FALSE,NA,NA
"Over 400 federal prosecutors write that they would've indicted Trump for obstruction of justice.....HEY, @SenateGOP… https://t.co/TxHvjYy42N",FALSE,0,NA,2019-05-06T21:20:48Z,TRUE,NA,1125510752058605568,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ApathyOver,0,FALSE,FALSE,NA,NA
"RT @EarlOfEnough: ❗️BIPARTISAN BLOCKBUSTER❗️

👇🏾

The ONLY reason @realDonaldTrump was not charged with obstruction of justice is because h…",FALSE,0,NA,2019-05-06T21:20:46Z,FALSE,NA,1125510740759023617,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JStatePost,110,TRUE,FALSE,NA,NA
@ANTIGOPMVMT something has to be done quick.... he is taking us to #ww3 to protect his power and divert from #MuellerReport,FALSE,1,ANTIGOPMVMT,2019-05-06T21:20:38Z,FALSE,1125464480563908608,1125510709045895169,2922403601,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RisePDX,1,FALSE,FALSE,NA,NA
RT @kcl0220: Donald Trump had the constitutional right to fire Robert Mueller if he so chose. He didn't! Wanting to do something is not obs…,FALSE,0,NA,2019-05-06T21:20:34Z,FALSE,NA,1125510690041548800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sob916,1,TRUE,FALSE,NA,NA
"RT @EarlOfEnough: ❗️BIPARTISAN BLOCKBUSTER❗️

👇🏾

The ONLY reason @realDonaldTrump was not charged with obstruction of justice is because h…",FALSE,0,NA,2019-05-06T21:20:33Z,FALSE,NA,1125510687961358336,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tinybeth83,110,TRUE,FALSE,NA,NA
"RT @Mindcite_US: How many patriots (American not Russian) born at night were born last night? 🤔

#MuellerReport #TraitorTrump #Military #Ve…",FALSE,0,NA,2019-05-06T21:20:33Z,FALSE,NA,1125510687499984897,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SpanglishGuiri,42,TRUE,FALSE,NA,NA
"RT @with_integrity: The Mueller Report - Expensive Estimations And Elusive Evidence

https://t.co/pmojxdGpHq

#Guccifer2 #RussiaGate #Muell…",FALSE,0,NA,2019-05-06T21:20:31Z,FALSE,NA,1125510679140622339,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HereBernie,87,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: For a report that supposedly “totally exonerated” Trump, they sure are trying to COVER UP its findings.🙄

Whatever their…",FALSE,0,NA,2019-05-06T21:20:29Z,FALSE,NA,1125510670546538496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nadski95,334,TRUE,FALSE,NA,NA
"RT @Trump_Girl_USA: .@davidcicilline On @FoxNewsSunday w/#ChrisWallace

- stated need FULL #MuellerReport unredacted, then must change law…",FALSE,0,NA,2019-05-06T21:20:28Z,FALSE,NA,1125510664645222402,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",StephenSpeaksUp,78,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: Most Americans haven’t read the #MuellerReport and don’t understand how DAMNING its findings are.

That’s why @realDonal…",FALSE,0,NA,2019-05-06T21:20:27Z,FALSE,NA,1125510662120067072,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",girlzinger,193,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:20:19Z,FALSE,NA,1125510626934173696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nadski95,2408,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:20:16Z,FALSE,NA,1125510617920692228,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ArmenK6,2408,TRUE,FALSE,NA,NA
"RT @Mindcite_US: How many patriots (American not Russian) born at night were born last night? 🤔

#MuellerReport #TraitorTrump #Military #Ve…",FALSE,0,NA,2019-05-06T21:20:13Z,FALSE,NA,1125510604758896641,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sciencemilkcow,42,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:20:12Z,FALSE,NA,1125510599033675776,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",justme112233445,2408,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:20:05Z,FALSE,NA,1125510571837874184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PlayaSharon,2408,TRUE,FALSE,NA,NA
RT @BrennanCenter: The #MuellerReport is a reminder just 18 months before our next presidential election that a foreign power engaged in a…,FALSE,0,NA,2019-05-06T21:20:04Z,FALSE,NA,1125510566133604355,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8712patriciaac,58,TRUE,FALSE,NA,NA
"RT @larryelder: #MuellerReport

Hat tip: @papagiorgio200 https://t.co/Zb8EuwrpXi",FALSE,0,NA,2019-05-06T21:19:57Z,FALSE,NA,1125510535255134209,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lowlineryan,773,TRUE,FALSE,NA,NA
"RT @jpuopolo: Do you think #MuellerTestimony will help or hurt @realDonaldTrump?

#TrumpsScaredOfMueller 
#Mueller 
#MuellerReport",FALSE,0,NA,2019-05-06T21:19:56Z,FALSE,NA,1125510533506113540,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lamarshall,49,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:19:53Z,FALSE,NA,1125510520251899904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yaldi00,2408,TRUE,FALSE,NA,NA
"RT @TheLoyalO: ""Unchecked obstruction...puts our whole system of justice at risk.""

Today, 375 former federal prosecutors signed a statemen…",FALSE,0,NA,2019-05-06T21:19:52Z,FALSE,NA,1125510515956912129,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PaxNostrum,131,TRUE,FALSE,NA,NA
"RT @WordswithSteph: @funder AG Barr, in testimony &amp; defying a subpoena for unredacted #MuellerReport, has demonstrated to America his utter…",FALSE,0,NA,2019-05-06T21:19:44Z,FALSE,NA,1125510482285043713,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",annoypimple,157,TRUE,FALSE,NA,NA
"@realDonaldTrump @ArmyWP_Football Judge Napolitano is #FoxNews's judicial analyst. Unlike #Barr &amp; #DictatorDon, he… https://t.co/ZhMVCYkqQi",FALSE,22,SallyDeal4,2019-05-06T21:19:43Z,TRUE,1125509565162766338,1125510475817439232,817825066993860608,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SallyDeal4,11,FALSE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:19:41Z,FALSE,NA,1125510470868393985,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LatonaDawn,2408,TRUE,FALSE,NA,NA
RT @funnymcmurray: @realDonaldTrump WOW! #Foxnews reports 400 Federal prosecutors (who have actually read &amp; understand the #MuellerReport)…,FALSE,0,NA,2019-05-06T21:19:39Z,FALSE,NA,1125510461686988809,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JanCloward1,18,TRUE,FALSE,NA,NA
Hey #Democrats walk your butts over to the less redacted version of the #MuellerReport. It's against the law for… https://t.co/YLkfbZaCnO,FALSE,0,NA,2019-05-06T21:19:39Z,TRUE,NA,1125510460361539588,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KarenLeeCC,0,FALSE,FALSE,NA,NA
It's PNLY become more PBVIOUS that what we're ALL watching NOW is NORMAL male #biCOMACOPO #winlooping. It's #gaming… https://t.co/1mlcqPhMrX,FALSE,0,NA,2019-05-06T21:19:34Z,TRUE,NA,1125510440312811521,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lensjockey,1,FALSE,FALSE,NA,NA
"RT @SallyDeal4: #TrumpsScaredOfMueller 

Everyone should read the #MuellerReport, but if it's just too much, you can at least read the 18 p…",FALSE,0,NA,2019-05-06T21:19:26Z,FALSE,NA,1125510408008347648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Zeeklageek,224,TRUE,FALSE,NA,NA
"RT @rgoodlaw: Dear media,

If interviewing Giuliani, you may want to note:

1 #MuellerReport directly implicates Giuliani in dangling Manaf…",FALSE,0,NA,2019-05-06T21:19:14Z,FALSE,NA,1125510356347117568,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rpardee,5214,TRUE,FALSE,NA,NA
RT @PiratePartyINT: #MuellerReport obviously doesn't understand how govts hack back. How NSA had to hack DNC before GRU did since DNC refus…,FALSE,0,NA,2019-05-06T21:18:57Z,FALSE,NA,1125510283949158407,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6Lana57,381,TRUE,FALSE,NA,NA
"RT @SallyDeal4: #TrumpsScaredOfMueller 

Everyone should read the #MuellerReport, but if it's just too much, you can at least read the 18 p…",FALSE,0,NA,2019-05-06T21:18:44Z,FALSE,NA,1125510231805399040,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",OldCrowNest,224,TRUE,FALSE,NA,NA
